Date,Open,High,Low,Close,Adj Close,Volume,Stock,ATR_14,EMA_5,Distance_to_EMA_5,EMA_9,Distance_to_EMA_9,EMA_18,Distance_to_EMA_18,EMA_21,Distance_to_EMA_21,EMA_40,Distance_to_EMA_40,EMA_50,Distance_to_EMA_50,EMA_100,Distance_to_EMA_100,Volume_20D_MA,Above_EMA_5,Streak_Above_5,Streak_Below_5,Above_EMA_9,Streak_Above_9,Streak_Below_9,Above_EMA_18,Streak_Above_18,Streak_Below_18,Above_EMA_21,Streak_Above_21,Streak_Below_21,Above_EMA_40,Streak_Above_40,Streak_Below_40,Above_EMA_50,Streak_Above_50,Streak_Below_50,Above_EMA_100,Streak_Above_100,Streak_Below_100,Year,Smooth_Distance_to_EMA_5,Smooth_Distance_to_EMA_9,Smooth_Distance_to_EMA_18,Smooth_Distance_to_EMA_21,Smooth_Distance_to_EMA_40,Smooth_Distance_to_EMA_50,Smooth_Distance_to_EMA_100,EMA5_Rolling_Mean,EMA5_Rolling_Std,Spike,Days_Between_Spikes,Next_Week_Perf,Two_Weeks_Perf,Next_Month_Perf,Three_Months_Perf,Volume_20D_MA_Spike,Volume_Above_20D_MA,Next_Week_Perf_ATR,Next_Week_Perf_Volume_20D_MA,Two_Weeks_Perf_ATR,Two_Weeks_Perf_Volume_20D_MA,Next_Month_Perf_ATR,Next_Month_Perf_Volume_20D_MA,Three_Months_Perf_ATR,Three_Months_Perf_Volume_20D_MA
2010-11-04,121.27999877929688,122.31999969482422,119.97000122070312,122.26000213623047,94.44860076904297,215039400,SPY,1.4692856924874442,120.20562441396133,2.0543777222691375,119.48630156150273,2.773700574727741,118.41155301200445,3.848449124226022,118.08221640772517,4.177785728505299,116.26584895801997,5.994153178210496,115.54697697267017,6.713025163560303,113.64060866747714,8.61939346875333,182887055.0,True,12,0,True,12,0,True,46,0,True,46,0,True,45,0,True,45,0,True,42,0,2010,0.7579367411116452,1.2264156264194317,1.992397433943241,2.179391781113517,2.9797347454525425,3.2368052918447154,3.766341983605674,0.5373480132433734,0.44606430302431294,True,181.0,-0.5071182199810382,-1.8812391719043091,0.408964494735462,7.2713819768693195,182887055.0,Yes,1.3684281485421317,184951713.0,1.3959994724818638,184908798.0,1.5010200811892138,186689930.47619048,1.2137231045081964,154266823.1147541
2011-03-16,128.14999389648438,128.57000732421875,125.27999877929688,126.18000030517578,97.98956298828125,468670300,SPY,2.125,128.79295018388277,2.612949878706985,129.83016176567565,3.6501614604998736,130.70806233028082,4.528062025105044,130.78859046919138,4.608590164015595,130.2945196449445,4.114519339768719,129.7142117025127,3.534211397336918,126.37775355561374,0.19775325043795533,221114035.0,False,0,5,False,0,5,False,0,5,False,0,5,False,0,3,False,0,2,False,0,1,2011,0.6208455707189214,0.963009055491277,1.6446364379131178,1.8561238631968502,3.3114628647457574,4.090470722251192,7.444196335854608,0.8864970936446085,0.6042463402746604,True,132.0,2.7579674659351285,5.222700864912615,4.263748011100049,0.6657127404176818,221114035.0,Yes,2.1565703255789623,229141616.0,2.0482127598353794,224503482.5,1.6542194415996603,202046848.86363637,1.4983860138923892,170450615.56451613
2011-08-02,127.80999755859375,128.5,125.48999786376953,125.48999786376953,98.36233520507812,346653800,SPY,1.9792889186314173,128.64869973369701,3.1587018699274836,129.92405014844473,4.434052284675204,130.85446548025752,5.364467616487985,130.9560503979749,5.4660525342053745,131.2044443383107,5.714446474541177,131.2599239928024,5.769926129032882,130.78202140719526,5.292023543425728,207244550.0,False,0,6,False,0,5,False,0,5,False,0,5,False,0,5,False,0,5,False,0,5,2011,0.9305821876480864,1.2615180583875918,1.641954429627183,1.730147574227805,2.0142133540599865,2.0923999747610895,2.5600847509043723,1.1285063931169703,0.7206527526128425,True,139.0,-6.3829744546904,-4.701571142174916,-2.605782690837461,0.007970464898188102,207244550.0,Yes,2.4060033525739395,241146073.0,3.1902177538190566,289760451.5,3.724287454183999,348158863.40909094,3.297460802558328,315895869.04761904
2011-08-04,124.41999816894531,124.62000274658203,120.05999755859375,120.26000213623047,94.26290893554688,520721800,SPY,2.3857176644461497,125.30164463126334,5.041642495032875,127.39059222928198,7.130590093051509,129.29806244519477,9.038060308964305,129.58814086764858,9.328138731418107,130.43696601482404,10.176963878593568,130.6367772184432,10.376775082212731,130.4841458563759,10.224143720145435,236132390.0,False,0,8,False,0,7,False,0,7,False,0,7,False,0,7,False,0,7,False,0,7,2011,1.0087666191575453,1.4018955674761284,1.8333979474412834,1.92828363379484,2.207289375617175,2.2747337720444207,2.6479932001955184,1.318461954168481,1.1329378943105535,True,2.0,-2.4363880368608997,-4.781307082870664,-2.00399436163266,3.101609563679972,236132390.0,Yes,3.0528610229492186,284432005.0,3.647788946969169,319652075.0,3.843475465650682,363078630.6818182,3.3192747552919277,317603835.3174603
2011-08-08,116.91000366210938,120.12000274658203,112.0199966430664,112.26000213623047,87.99232482910156,702263900,SPY,3.026432582310268,119.79406539953936,7.534063263308894,123.1947797469553,10.934777610724836,126.63639941854268,14.376397282312212,127.2270589138342,14.96705677760373,129.06971185398007,16.809709717749598,129.51836312911226,17.25836099288179,129.92132872585114,17.66132658962067,284525590.0,False,0,10,False,0,9,False,0,9,False,0,9,False,0,9,False,0,9,False,0,9,2011,1.1759722618730095,1.6603583213398798,2.1810330670983755,2.2857692130327067,2.582532329021817,2.646588239398907,2.9421381108032003,1.7798424255312058,1.8176619360006647,True,4.0,7.446998442247027,0.418672021877183,7.153036367799334,11.77623460639196,284525590.0,Yes,3.719146728515625,324582600.0,4.064645549229213,347289721.0,3.9516338166736413,373265686.1904762,3.3215850847108026,317265155.625
2012-03-06,135.35000610351562,135.42999267578125,134.36000061035156,134.75,106.84032440185547,202129900,SPY,1.2200023106166296,136.30948115393153,1.5594811539315288,136.45663366521177,1.7066336652117684,135.88373454541775,1.1337345454177523,135.59454950712126,0.8445495071212576,133.58523820448838,1.1647617955116232,132.616487782427,2.1335122175730135,129.48402795253355,5.265972047466448,147776040.0,False,0,2,False,0,2,False,0,1,False,0,1,True,52,0,True,52,0,True,52,0,2012,0.7720191895559643,1.230574066317519,2.111139717587752,2.3674810731323297,3.7119393326581345,4.250922563990982,5.483700565895681,0.5238414351972039,0.3610952424458716,True,211.0,3.9406289859693877,4.222636320153061,3.792208245158859,-4.2152079226577,147776040.0,Yes,1.1908595493861607,146276467.0,1.234859793526786,144920904.5,1.2432489766703023,142062678.63636363,1.5105305860668832,152412059.03225806
2012-03-13,138.32000732421875,140.1300048828125,138.08999633789062,140.05999755859375,111.05045318603516,184090500,SPY,1.2978591918945312,138.06009645946676,1.999901099126987,137.4964907741041,2.563506784489647,136.69931127704047,3.360686281553285,136.41765799978518,3.6423395588085725,134.4914213850485,5.568576173545239,133.531282193247,6.528715365346756,130.2587861218423,9.801211436751458,145993545.0,True,4,0,True,4,0,True,4,0,True,5,0,True,57,0,True,57,0,True,57,0,2012,0.7410689862553327,1.1651114165558112,2.033271172235033,2.296046055681487,3.7436685418596922,4.344692662255185,5.8625554830213025,0.5801840409241763,0.47472496758511024,True,7.0,0.27131578568929066,0.7925179420963481,-0.906757314435647,-5.097814875129807,145993545.0,Yes,1.2788600376674109,143565342.0,1.2616450718470982,142202593.5,1.295444462575069,141065646.9047619,1.5826501802365354,156172890.80645162
2012-04-10,137.9499969482422,138.33999633789062,135.75999450683594,135.89999389648438,108.22428131103516,235360300,SPY,1.4992882864815849,138.40792789111725,2.5079339946328787,139.17533323832546,3.2753393418410894,139.36021653185932,3.4602226353749472,139.24259788099783,3.3426039845134596,137.85318777706038,1.9531938805760092,136.97905865996486,1.0790647634804884,133.3611253462384,2.5388685502459793,145812875.0,False,0,4,False,0,4,False,0,4,False,0,2,False,0,1,False,0,1,True,76,0,2012,0.6549753677702844,1.0727719821825066,2.0291093352535796,2.3379635489539896,4.1801730001647845,5.008789545089027,7.566315832158109,0.7883299505375447,0.6672910719875399,True,28.0,2.3399617935174732,1.0375303351252398,-0.11772509970984721,-1.2950659204418604,145812875.0,Yes,1.5782884870256695,144921194.0,1.6334302629743305,146911920.0,1.598506580699574,149825915.6818182,1.8054374659665717,167177467.01612905
2012-09-06,141.75999450683594,143.77999877929688,141.75,143.77000427246094,115.08486938476562,158272500,SPY,1.2057146344866072,141.95144050612026,1.8185637663406737,141.64174402616283,2.1282602462981117,141.10693532138035,2.6630689510805894,140.8917357502135,2.8782685222474242,139.55748766234592,4.212516610115017,139.0086053017058,4.761398970755124,137.18617047150488,6.583833800956057,100572425.0,True,1,0,True,1,0,True,4,0,True,30,0,True,30,0,True,30,0,True,30,0,2012,0.7678643955653918,1.066607970747193,1.498546754950002,1.6177198976686318,2.213813187735383,2.411913625803071,3.0122142362684485,0.403360497199759,0.4431787978536786,True,149.0,1.9614606535626677,2.044934516267108,1.6484628550862963,-0.9459557417653008,100572425.0,Yes,1.203999764578683,100890892.0,1.2394995553152903,106446148.5,1.242240063555829,115202131.5909091,1.4926349005598651,128374042.86885247
2013-01-02,145.11000061035156,146.14999389648438,144.72999572753906,146.05999755859375,118.37571716308594,192059000,SPY,1.805713108607701,143.26766159923378,2.792335959359974,142.9891613019654,3.070836256628354,142.68799019554223,3.372007363051523,142.58927204955364,3.4707255090401077,142.22499088476206,3.8350066738316855,142.11422067909785,3.945776879495895,141.2962414193383,4.763756139255463,147863930.0,True,2,0,True,2,0,True,2,0,True,2,0,True,2,0,True,2,0,True,2,0,2013,0.8588663649977102,1.1966765475317611,1.506704125843832,1.577763827626528,1.7603238832215997,1.8304730882902744,2.4633214027337202,0.801748654808874,0.6321495221861979,True,118.0,-0.09585060385358081,0.677807414563943,3.5464932364470902,6.709573610547557,147863930.0,Yes,1.7617130824497766,147900455.0,1.6479281834193635,146231734.5,1.3379947376899979,138440675.95238096,1.3205858002781035,130815388.44262294
2013-02-25,152.6300048828125,152.86000061035156,149.0,149.0,120.75849914550781,245824800,SPY,1.3757128034319197,150.75754561120775,1.757545611207746,151.0953766029021,2.0953766029020926,150.80967976087211,1.8096797608721147,150.59247406088335,1.5924740608833474,149.02946340010936,0.029463400109364102,148.3047542108764,0.6952457891235895,145.70342933831284,3.2965706616871557,129134540.0,False,0,1,False,0,1,False,0,1,False,0,1,False,0,1,True,38,0,True,38,0,2013,0.7190656347671589,1.127812866238305,1.750973404681874,1.9087995876685604,2.6288787491115264,2.921492693205757,4.216576697480112,0.5731741310606366,0.38787684606762957,True,54.0,2.6308712543257133,4.718119986105285,4.825504994232382,10.946307086304529,129134540.0,Yes,1.435998753138951,133821661.0,1.5382126944405692,133142966.5,1.4249329009613434,131408432.5,1.4932029928479875,126204597.734375
2013-04-10,157.1699981689453,158.8699951171875,157.1300048828125,158.6699981689453,129.16757202148438,135711100,SPY,1.5057155064174108,156.98825404768203,1.6817441212632787,156.5326830400455,2.1373151288998145,155.9052140227122,2.7647841462331257,155.69363327644115,2.976364892504165,154.22106931597074,4.448928852974575,153.43556638042065,5.23443178852466,150.14556339842235,8.524434770522959,120848250.0,True,3,0,True,3,0,True,3,0,True,3,0,True,31,0,True,69,0,True,69,0,2013,0.6284001580684468,0.9886815232628922,1.7327564091738417,1.9880202333581678,3.5078416282057807,4.185032704484106,6.674766417060576,0.5193194142305373,0.3666538655069452,True,44.0,-2.243648830702834,-0.49788447422282067,2.6533098647827202,4.109160110734169,120848250.0,Yes,1.5494308471679688,123034007.0,1.7152167184012277,127520602.0,1.6752939100389355,130332380.68181819,1.8472933088030135,139619760.6451613
2013-04-15,158.0,158.1300048828125,155.10000610351562,155.1199951171875,126.27766418457031,217259000,SPY,1.6050022670200892,157.09429690786357,1.9743017906760656,156.95305354072207,1.8330584235345668,156.37200413336677,1.2520090161792723,156.1608965179976,1.0409014008100996,154.69670247855268,0.4232926386348197,153.91205472002505,1.2079403971624458,150.58412352234166,4.535871594845844,125162225.0,False,0,1,False,0,1,False,0,1,False,0,1,True,34,0,True,72,0,True,72,0,2013,0.6609488761347005,1.009117982226798,1.7247127092016106,1.973279118615684,3.490422268527902,4.193038947443737,6.788398325630958,0.6583487271336906,0.504680264058744,True,5.0,0.6768972955192356,2.6946931834367764,6.517535410385893,8.39994790449367,125162225.0,Yes,1.772717067173549,129059694.0,1.817717088971819,131591423.5,1.6421441908006544,130529075.68181819,1.875692250777264,141625309.68253967
2013-06-20,161.86000061035156,163.47000122070312,158.97999572753906,159.39999389648438,129.76190185546875,321255900,SPY,2.3385718209402904,162.51979591658093,3.1198020200965573,163.07372868130065,3.6737347848162756,163.45008448067023,4.0500905841858525,163.43391984671845,4.033925950234078,162.522672546073,3.122678649588636,161.80440342078938,2.4044095243050094,158.06158856861478,1.3384053278695944,170168230.0,False,0,2,False,0,2,False,0,2,False,0,2,False,0,1,False,0,1,True,119,0,2013,0.8626281292482153,1.214581550444306,1.8204884167896431,2.0012431162714868,3.3069792808527594,4.077744789504003,7.635854273328058,0.8837066665579727,0.7180542379840753,True,66.0,1.0539573393342305,2.2710229075212047,6.336265050345391,8.381431067699822,170168230.0,Yes,2.4175715855189734,174843073.0,2.4013574872698102,174579994.0,2.101190839494978,162674853.0952381,1.6249078319918724,123691019.35483871
2013-08-15,167.41000366210938,167.42999267578125,166.08999633789062,166.3800048828125,136.16078186035156,152931800,SPY,1.3178558349609375,168.29056088177416,1.9105559989616552,168.74627255278872,2.3662676699762244,168.641623874439,2.2616189916265057,168.4686464714578,2.088641588645288,167.14354376697543,0.7635388841629265,166.4384694831903,0.05846460037778911,162.95272074210737,3.427284140705126,95363865.0,False,0,2,False,0,2,False,0,2,False,0,1,False,0,1,False,0,1,True,37,0,2013,0.8537161608012226,1.2367907143089347,1.9375227383404943,2.128943284919118,3.159431725910377,3.681336493665485,6.853403790610922,0.49411110432747307,0.48501813077000205,True,56.0,-0.19233520544980318,-1.3282886458765135,2.36205827650341,7.212405125514955,95363865.0,Yes,1.338999502999442,97591054.0,1.4060714721679688,99089509.0,1.5136734839199353,104367165.95238096,1.5390133154905843,114985700.95238096
2013-12-18,178.9199981689453,181.72999572753906,177.32000732421875,181.6999969482422,149.42298889160156,234906000,SPY,1.5614264351981026,179.83980044717782,1.8601965010643653,179.70114777361476,1.9988491746274235,179.4967382210159,2.2032587272262845,179.3441557773525,2.3558411708896756,177.90443530201586,3.795561646226332,177.07587438915886,4.624122559083332,173.3531031059269,8.346893842315296,104011595.0,True,1,0,True,1,0,True,1,0,True,1,0,True,49,0,True,49,0,True,50,0,2013,0.8055096001705467,1.1941145332943506,1.8827029123910755,2.098941205548788,3.3857813053570296,4.002350228381081,6.8654395266422314,0.6715441814099989,0.4462759777332649,True,125.0,1.1887747376928457,0.6549270563528,1.3648848482069578,2.4766098379637502,104011595.0,Yes,1.5424264090401785,107348731.0,1.4573792957124256,107238360.0,1.3497131892613004,105694120.0,1.6831541333879743,117197441.0
2014-01-24,181.60000610351562,181.66000366210938,178.8300018310547,178.88999938964844,147.9108428955078,208677100,SPY,1.6685703822544642,182.05820967942745,3.1682102897790116,182.697839984129,3.8078405944805525,182.8084467549786,3.9184473653301666,182.70925273591683,3.819253346268397,181.57430373354342,2.684304343894979,180.8324425481605,1.9424431585120487,177.09509987515017,1.794899514498269,98864360.0,False,0,2,False,0,2,False,0,2,False,0,2,False,0,1,False,0,1,True,74,0,2014,0.705037094702813,1.062035076985879,1.8406273028312905,2.0951517256166072,3.723949126642645,4.541253909214813,8.078796689643731,0.7228100399065213,0.6701823963042955,True,37.0,-0.3968956991948385,0.44160841233617104,3.3260646031320222,4.136616871671015,98864360.0,Yes,1.767000252859933,108545948.0,1.9319994245256695,119834356.5,2.0474989754813055,130298903.25,1.9396659394013716,123809900.96774194
2014-07-31,195.61000061035156,195.77999877929688,192.97000122070312,193.08999633789062,161.124755859375,183479000,SPY,1.6307155064174108,195.96249587068377,2.8724995327931424,196.6065715628751,3.5165752249844786,196.7873929632523,3.6973966253616766,196.70800188358805,3.6180055456974287,195.65438341271187,2.5643870748212407,194.97205075446522,1.88205441657459,191.6432348640726,1.4467614738180146,87538260.0,False,0,5,False,0,3,False,0,3,False,0,3,False,0,1,False,0,1,True,76,0,2014,0.6173038048515003,0.9075253806544066,1.541247775799529,1.75388580811249,3.067877198621923,3.69839850961906,6.6161861440278456,0.6122908433644099,0.6106214202748197,True,188.0,-1.0668587693113496,1.3827739497560758,3.9463517118940796,2.599826178294793,87538260.0,Yes,1.7382858276367188,94989668.0,1.8244990757533484,98852032.0,1.7315568304681157,97254971.36363636,1.9890462481786333,108469099.52380952
2014-09-25,199.0399932861328,199.0500030517578,196.27000427246094,196.33999633789062,164.60260009765625,150300000,SPY,1.7092851911272322,198.4431908023163,2.103194464425684,199.04523890670643,2.7052425688158053,199.28636426231213,2.9463679244215086,199.22747349099131,2.88747715310069,198.4827429048131,2.142746566922483,198.00356938510473,1.6635730472141006,195.32643303609177,1.013563301798854,95036935.0,False,0,1,False,0,4,False,0,4,False,0,1,False,0,1,False,0,1,True,34,0,2014,0.7480194216911418,1.0917371833751086,1.6143846199137133,1.7506267399347442,2.6296195679298258,3.0650822105799835,5.5389895657316925,0.5601145867629441,0.5454428983747245,True,56.0,-0.998263976589408,-1.8335494101421754,0.045836986640127114,5.8215382233683455,95036935.0,Yes,1.7991422380719864,100102645.0,1.9824988228934148,107898455.0,2.642887610893745,137393991.5909091,2.219454603130315,126451181.34920634
2014-10-13,190.4600067138672,191.14999389648438,187.3000030517578,187.41000366210938,157.11605834960938,230939000,SPY,2.867853437151228,191.34194936558865,3.931945703479272,193.0575116268252,5.647507964715828,195.0829008949083,7.672897232798931,195.4762204154962,8.066216753386811,196.51449470278212,9.104491040672741,196.55652178570202,9.146518123592642,195.1245367037501,7.7145330416407205,143397300.0,False,0,3,False,0,3,False,0,16,False,0,13,False,0,13,False,0,13,False,0,3,2014,0.9351157694042708,1.3650187352734975,1.939535057627715,2.050458073551377,2.6083057624554713,2.840560351910246,4.552657049502758,1.216609123846321,1.0175756984961974,True,18.0,1.5420731728168353,4.668907651149616,8.948289144643157,7.827756193524528,143397300.0,Yes,3.1081403459821426,158704390.0,3.3030687604631694,167756745.0,2.9429196444424717,166664394.0909091,2.359273268879833,133114249.43548387
2014-12-10,205.91000366210938,205.97999572753906,202.92999267578125,203.16000366210938,170.32020568847656,159856400,SPY,1.6114283970424108,205.7030954031066,2.5430917409972267,206.14560050382542,2.9855968417160454,205.59685835028202,2.4368546881726445,205.2455982704328,2.0855946083234187,203.11153840837113,0.048465253738243064,202.26151808087897,0.8984855812304033,199.28392715394372,3.876076508165653,89919340.0,False,0,3,False,0,3,False,0,1,False,0,1,True,34,0,True,34,0,True,34,0,2014,1.2152751957668468,1.9542078975882922,3.050833715553902,3.289620476561899,4.169422708973293,4.4211710830948405,5.592391701648053,0.6903126744302768,0.507141360067213,True,58.0,-0.6743504387089544,2.2691477295003404,-0.2510384703837845,1.3142341606697283,89919340.0,Yes,1.8809988839285716,100166203.0,2.4859277997698106,117781953.0,2.7124995640345984,132596051.0,2.543738592238653,133657882.41666667
2014-12-12,202.63999938964844,203.82000732421875,200.85000610351562,200.88999938964844,168.41712951660156,202330200,SPY,1.795713152204241,203.7624871849094,2.8724877952609518,204.78158459100297,3.8915852013545305,204.96889784777275,4.078898458124314,204.76239541110309,3.872396021454648,203.0532124089907,2.1632130193422654,202.2803941134919,1.3903947238434569,199.4109568077551,1.4790425818933386,99212580.0,False,0,5,False,0,5,False,0,3,False,0,3,False,0,1,False,0,1,True,36,0,2014,1.256641287957941,2.016699799507138,3.12623477451458,3.3634918709391513,4.185998428217787,4.420604775801619,5.549212288295438,0.8385309396652729,0.695966396162068,True,2.0,2.802531186180394,3.8976563566350206,-0.01493293811937798,3.5193425982871784,99212580.0,Yes,2.373284476143973,114277045.0,2.7397611103360617,126195045.55555555,2.7942853655133932,138226085.78947368,2.5437386830647783,133937183.41666667
2015-06-29,208.0500030517578,209.8300018310547,205.3300018310547,205.4199981689453,174.7843780517578,202621300,SPY,2.0557152884347096,208.76593831378858,3.3459401448432686,209.58693486587634,4.166936696931032,210.18330243142225,4.763304262476936,210.2730546965502,4.853056527604878,210.36437448726818,4.944376318322867,210.23786279652793,4.8178646275826225,208.95317616992904,3.5331780009837246,112948935.0,False,0,4,False,0,4,False,0,4,False,0,4,False,0,4,False,0,3,False,0,1,2015,0.7438109348875245,0.9797836514835598,1.207336904749948,1.2522280719765044,1.5035980401093718,1.658841694540923,3.0788433554636687,0.8708657996804945,0.7232338495932747,True,199.0,1.2657025249203244,2.5606048844912928,2.604423206700437,-8.475320717212117,112948935.0,Yes,2.0348221915108815,116986325.0,2.15436517624628,120478116.1111111,2.1731639524706368,120539382.61904761,2.917914219724349,142000135.7142857
2015-08-20,206.50999450683594,208.2899932861328,203.89999389648438,203.97000122070312,173.55064392089844,194327900,SPY,2.292858668736049,207.4964918422121,3.5264906215089695,208.25707251638605,4.287071295682921,208.8473010951614,4.877299874458288,208.94457228483589,4.9745710641327605,209.2766518699978,5.306650649294681,209.35241267384674,5.382411453143618,209.02751601697943,5.057514796276308,112408520.0,False,0,2,False,0,2,False,0,2,False,0,2,False,0,2,False,0,2,False,0,2,2015,0.9056538160324769,1.1614276892280238,1.36339971834743,1.394309227815342,1.5072064579604567,1.5458137749166654,1.981326416869881,0.8846570141915094,0.8492999362276373,True,52.0,-2.3042589204853785,-4.128057125339016,-3.681911291803074,2.333673813967107,112408520.0,Yes,3.409572928292411,140068779.0,4.069428907121932,161893559.5,4.36149669828869,184095402.85714287,3.1809861578908905,149455206.19047618
2015-08-21,201.72999572753906,203.94000244140625,197.52000427246094,197.8300018310547,168.32635498046875,346588500,SPY,2.619286673409598,204.27432850515964,6.444326674104957,206.17165837931978,8.341656548265092,207.68758538315018,9.857583552095491,207.9341567890376,10.1041549579829,208.71827869736643,10.888276866311742,208.90055342510982,11.070551594055132,208.8057830628027,10.975781231748016,123850195.0,False,0,3,False,0,3,False,0,3,False,0,3,False,0,3,False,0,3,False,0,3,2015,1.0062288709889295,1.2841493926834617,1.49704866924767,1.5286024779552516,1.6384516154975612,1.6732932382882608,2.075643798924953,1.1041922846532344,1.4918097779880048,True,1.0,0.7329509856045363,-2.648741568348661,-1.9814983231375396,5.41879448085833,123850195.0,Yes,3.886429704938616,152731881.0,4.349357169015067,170181109.0,4.464928599766322,187679747.0,3.1809634427094404,149417099.92063493
2015-08-24,187.49000549316406,197.47999572753906,182.39999389648438,189.5,161.23861694335938,507244300,SPY,3.61785888671875,199.34955233677312,9.849552336773115,202.83732670345583,13.33732670345583,205.77310271123963,16.27310271123963,206.25832435367053,16.75832435367053,207.7808016877388,18.2808016877388,208.13974740843886,18.639747408438865,208.4234903288858,18.923490328885805,142594355.0,False,0,4,False,0,4,False,0,4,False,0,4,False,0,4,False,0,4,False,0,4,2015,1.1394819733390482,1.4745219522386417,1.743247249215379,1.785281099070465,1.9236431589477168,1.9577344495708526,2.3333270519658407,1.4878823022006344,2.4567110396780065,True,3.0,4.311344680182223,4.184692704897757,2.1635916113538918,10.45382456917876,142594355.0,Yes,4.286572265625,163678123.0,4.607428414481027,177770606.0,4.460918296762063,191201650.23809522,3.158794334956578,148410188.90625
2016-01-07,195.3300018310547,197.44000244140625,193.58999633789062,194.0500030517578,166.9562225341797,213436100,SPY,2.889284406389509,199.07072585428543,5.020722802527615,200.98350691220446,6.933503860446649,202.8768719799579,8.8268689282001,203.24720747754554,9.197204425787731,204.25817958576852,10.208176534010704,204.35919267497243,10.309189623214621,204.47090289473243,10.42089984297462,142639650.0,False,0,5,False,0,5,False,0,5,False,0,5,False,0,5,False,0,5,False,0,5,2016,1.3443752235101176,1.9990583178278782,2.9117203606089146,3.1151791258482935,3.648130942558963,3.634524660816858,3.2843408324405248,1.7221039931490083,1.2547625170493424,True,136.0,-1.0925072623735568,-1.819118126143672,-4.44730984132511,5.385208340066308,142639650.0,Yes,2.967570277622768,146301631.0,3.3859504820808533,151821452.2222222,3.989861676482116,170099161.19047618,3.1945067859086835,148760068.52459016
2016-06-24,203.6300048828125,210.85000610351562,202.72000122070312,203.24000549316406,176.67898559570312,333444400,SPY,2.4021432059151784,207.08532350750374,3.845318014339682,207.75902654907327,4.5190210559092066,208.26930845136522,5.029302958201157,208.2907416747146,5.050736181550548,207.79070046592662,4.550694972762557,207.3286992211056,4.088693727941546,205.31444673953996,2.0744412463758977,104699440.0,False,0,1,False,0,1,False,0,1,False,0,1,False,0,1,False,0,1,False,0,1,2016,0.9086865774750018,1.3152476923226812,1.8689477268905332,2.0499044094489074,3.0914107640627613,3.655085507343095,5.149894316325034,1.0388526174302029,0.851434788457567,True,169.0,3.2867508833077306,4.999010100726474,6.647310638500422,6.273371214029437,104699440.0,Yes,2.805000523158482,115214734.0,2.910317799401662,120447981.1111111,2.6510718209402904,122453498.25,1.890908711516912,91342252.82258065
2016-06-27,201.58999633789062,201.60000610351562,198.64999389648438,199.60000610351562,173.5146942138672,230775800,SPY,2.659287588936942,204.59021770617437,4.990211602658746,206.12722245996173,6.527216356446104,207.3567503094863,7.756744205970676,207.5006748046056,7.900668701089984,207.39115439946755,7.791148295951928,207.02561321649424,7.425607112978611,205.20128949922264,5.601283395707014,113027670.0,False,0,2,False,0,2,False,0,2,False,0,2,False,0,2,False,0,2,False,0,2,2016,0.9702961143692813,1.393681391041936,1.9400285972769837,2.114278787658357,3.118713632610679,3.670012660085026,5.1411549504139655,1.2098519191612056,1.2251734178985274,True,3.0,4.41382629719197,7.690375939550734,8.476952731239066,7.334668808605101,113027670.0,Yes,2.9257149832589286,119112088.0,2.9863494388640874,123499680.0,2.561497020072678,120979050.0,1.8982751201880492,91604409.84126984
2016-09-09,216.97000122070312,217.02999877929688,213.25,213.27999877929688,185.40687561035156,221589100,SPY,1.6514271327427454,216.77216071594484,3.4921619366479604,217.34626541505176,4.066266635754886,217.585669075892,4.305670296595139,217.53101897927556,4.251020199978683,216.53096391639224,3.2509651370953634,215.8359990676693,2.5560002883724167,212.57763658733884,0.7023621919580307,78305425.0,False,0,2,False,0,1,False,0,1,False,0,1,False,0,1,False,0,1,True,51,0,2016,0.9204401190517317,1.3864056490854282,2.051071314589278,2.2430762867726464,3.369227965142916,3.9740509114852767,6.433337751795022,0.4957484219518989,0.7389043908849834,True,74.0,0.042196332710857536,1.2706333127240474,1.350339881515445,5.565451605928892,78305425.0,Yes,2.0174264090401786,88780154.0,2.174854496547154,96415120.5,2.2032290607893548,102839461.42857143,1.9520519715047477,96414643.73015873
2017-01-25,228.6999969482422,229.57000732421875,228.50999450683594,229.57000732421875,201.75830078125,84437700,SPY,1.4485735212053572,227.71818677594962,1.8518205482691315,227.21796802891643,2.352039295302319,226.56155988844486,3.0084474357738884,226.33263467602953,3.237372648189222,224.6776364270095,4.892370897209247,223.83859067376812,5.731416650450626,220.52911903901972,9.040888285199031,73578525.0,True,2,0,True,2,0,True,4,0,True,16,0,True,53,0,True,53,0,True,53,0,2017,0.9003293102852004,1.379056138044033,2.25268749900177,2.5167781539699905,3.840131779426957,4.324570066186879,6.069629122395125,0.5806880223178013,0.4564109980267987,True,138.0,-0.8494194123003503,-0.1437477982864853,3.1232294900000666,3.846315411662269,73578525.0,Yes,1.430287606375558,74428585.0,1.440001024518694,73736571.5,1.4110551691379676,72821195.71428572,1.5416127569664457,77698683.62903225
